DayID,mean_sentiment,mean_compound
2018-07-02,0.4492753623188406,0.009622826086956512
2018-07-03,0.43956043956043955,-0.003133333333333357
2018-07-04,0.42585551330798477,0.040826615969581766
2018-07-05,0.4874551971326165,0.055211111111111134
2018-07-06,0.4564459930313589,0.04727456445993033
2018-07-07,0.4444444444444444,0.0255415770609319
2018-07-08,0.42105263157894735,0.00046842105263157743
2018-07-09,0.5473684210526316,0.13995719298245612
2018-07-10,0.5448275862068965,0.12129517241379312
2018-07-11,0.4326241134751773,-0.007760283687943259
2018-07-12,0.4746376811594203,0.04048586956521739
2018-07-13,0.5121951219512195,0.08319616724738671
2018-07-14,0.5212765957446809,0.10481560283687948
2018-07-15,0.4889705882352941,0.050856249999999964
2018-07-16,0.5451388888888888,0.12400659722222218
2018-07-17,0.4358974358974359,0.015241025641025644
2018-07-18,0.4874551971326165,0.08626200716845876
2018-07-19,0.6014234875444839,0.2106519572953736
2018-07-20,0.4532871972318339,0.04211764705882356
2018-07-21,0.5214285714285715,0.12439571428571437
2018-07-22,0.5133079847908745,0.08716235741444867
2018-07-23,0.48788927335640137,0.00901591695501731
2018-07-24,0.512280701754386,0.09234491228070175
2018-07-25,0.4306049822064057,-0.009014946619217073
2018-07-26,0.5177304964539007,0.08850319148936167
2018-07-27,0.519163763066202,0.09849233449477349
2018-07-28,0.5963636363636363,0.2127854545454545
2018-07-29,0.5454545454545454,0.11915416666666666
2018-07-30,0.5898305084745763,0.2072230508474576
2018-07-31,0.52,0.11423890909090913
2018-08-01,0.4894366197183099,0.05807676056338027
2018-08-02,0.5474452554744526,0.14438138686131397
2018-08-03,0.503448275862069,0.08990034482758624
2018-08-04,0.42907801418439717,-0.05021631205673758
2018-08-05,0.5735849056603773,0.11181886792452832
2018-08-06,0.5150501672240803,0.0984732441471572
2018-08-07,0.44565217391304346,0.03902500000000004
2018-08-08,0.5229681978798587,0.10467208480565374
2018-08-09,0.4875444839857651,0.04319822064056937
2018-08-10,0.5087108013937283,0.051389198606271766
2018-08-11,0.5774647887323944,0.17361197183098584
2018-08-12,0.6188679245283019,0.1951588679245282
2018-08-13,0.4883720930232558,0.04453986710963454
2018-08-14,0.45588235294117646,0.03999411764705881
2018-08-15,0.4618055555555556,-0.011939930555555535
2018-08-16,0.4708029197080292,0.02327408759124088
2018-08-17,0.5085910652920962,0.07612611683848804
2018-08-18,0.4797047970479705,0.026255719557195592
2018-08-19,0.421875,-0.033743359375
2018-08-20,0.5138888888888888,0.062346874999999996
2018-08-21,0.4584837545126354,0.00014873646209391238
2018-08-22,0.45054945054945056,0.029346886446886458
2018-08-23,0.4840989399293286,0.04406501766784449
2018-08-24,0.4782608695652174,0.07597210144927538
2018-08-25,0.5512367491166078,0.15165371024734964
2018-08-26,0.5176470588235295,0.12549176470588227
2018-08-27,0.5138888888888888,0.0988868055555555
2018-08-28,0.5425531914893617,0.1260468085106383
2018-08-29,0.4731182795698925,0.07560250896057345
2018-08-30,0.5017421602787456,0.11362822299651563
2018-08-31,0.4745762711864407,0.023402711864406785
2018-09-01,0.512280701754386,0.11949754385964916
2018-09-02,0.48627450980392156,0.09742980392156861
2018-09-03,0.4876325088339223,0.05221872791519434
2018-09-04,0.4536082474226804,-0.00025841924398626134
2018-09-05,0.4336917562724014,0.0024569892473118213
2018-09-06,0.5214285714285715,0.08420357142857142
2018-09-07,0.4982456140350877,0.05851719298245616
2018-09-08,0.4412811387900356,-0.005043772241992881
2018-09-09,0.5335820895522388,0.09115223880597018
2018-09-10,0.41843971631205673,-0.0547429078014184
2018-09-11,0.4607142857142857,0.023868214285714288
2018-09-12,0.4607142857142857,0.027301071428571435
2018-09-13,0.460431654676259,0.027265467625899282
2018-09-14,0.5217391304347826,0.08999057971014493
2018-09-15,0.47985347985347987,0.08427435897435895
2018-09-16,0.5263157894736842,0.06425060728744937
2018-09-17,0.5036231884057971,0.054136956521739124
2018-09-18,0.4618320610687023,0.0019847328244274767
2018-09-19,0.5088967971530249,0.13132028469750884
2018-09-20,0.4756554307116105,0.010194007490636701
2018-09-21,0.5239852398523985,0.09500073800738021
2018-09-22,0.35424354243542433,-0.16080922509225098
2018-09-23,0.4396887159533074,-0.030484435797665372
2018-09-24,0.3655913978494624,-0.1287544802867383
2018-09-25,0.4791666666666667,0.02713958333333332
2018-09-26,0.5145985401459854,0.06331751824817518
2018-09-27,0.5071428571428571,0.11041357142857151
2018-09-28,0.4909090909090909,0.10823818181818189
2018-09-29,0.5441696113074205,0.16584734982332158
2018-09-30,0.5588235294117647,0.11292389705882366
2018-10-01,0.5259515570934256,0.11004394463667821
2018-10-02,0.5147058823529411,0.07984963235294122
2018-10-03,0.4028776978417266,-0.04231330935251797
2018-10-04,0.4014084507042254,-0.05244084507042252
2018-10-05,0.4107142857142857,-0.003831428571428568
2018-10-06,0.4647887323943662,-0.036165140845070415
2018-10-07,0.5129151291512916,0.0635372693726937
2018-10-08,0.43508771929824563,0.042436842105263155
2018-10-09,0.45195729537366547,0.007361565836298942
2018-10-10,0.4840989399293286,0.026759717314487615
2018-10-11,0.4244604316546763,-0.031229496402877643
2018-10-12,0.4456140350877193,-0.0008459649122807014
2018-10-13,0.47653429602888087,0.0659996389891697
2018-10-14,0.44921875,-0.0053515624999999995
2018-10-15,0.40636042402826855,-0.07829328621908124
2018-10-16,0.4857142857142857,0.0548835714285714
2018-10-17,0.4744525547445255,0.026844525547445236
2018-10-18,0.44642857142857145,0.03817785714285715
2018-10-19,0.4275618374558304,-0.009119434628975255
2018-10-20,0.4586206896551724,0.04872034482758622
2018-10-21,0.4601449275362319,0.015982608695652177
2018-10-22,0.43389830508474575,-0.019753559322033903
2018-10-23,0.37174721189591076,-0.10469814126394045
2018-10-24,0.35447761194029853,-0.12695932835820894
2018-10-25,0.4219858156028369,-0.009901418439716323
2018-10-26,0.3900709219858156,-0.04958156028368793
2018-10-27,0.4128113879003559,-0.017902491103202838
2018-10-28,0.5054545454545455,0.07617636363636368
2018-10-29,0.475177304964539,0.03262624113475178
2018-10-30,0.4575645756457565,0.03872177121771217
2018-10-31,0.4964788732394366,0.051934154929577474
2018-11-01,0.5283687943262412,0.1493382978723404
2018-11-02,0.5591397849462365,0.10955340501792112
2018-11-03,0.6302816901408451,0.24069647887323953
2018-11-04,0.5057034220532319,0.07690684410646387
2018-11-05,0.4300341296928328,-0.03734880546075081
2018-11-06,0.5113636363636364,0.06338409090909092
2018-11-07,0.5,0.07089233576642338
2018-11-08,0.48201438848920863,0.05338489208633094
2018-11-09,0.4763636363636364,0.03424909090909092
2018-11-10,0.4726027397260274,0.03314726027397261
2018-11-11,0.4962121212121212,0.029059469696969698
2018-11-12,0.38768115942028986,-0.06812028985507246
2018-11-13,0.44274809160305345,-0.04096106870229012
2018-11-14,0.47547169811320755,0.017611698113207556
2018-11-15,0.48398576512455516,0.04651637010676154
2018-11-16,0.5090252707581228,0.10338231046931406
2018-11-17,0.5107142857142857,0.09646392857142867
2018-11-18,0.5325670498084292,0.12055287356321825
2018-11-19,0.45819397993311034,-0.028913377926421444
2018-11-20,0.41132075471698115,-0.05725811320754716
2018-11-21,0.46096654275092935,-0.009450929368029748
2018-11-22,0.4253731343283582,-0.0380667910447761
2018-11-23,0.4007352941176471,-0.06651654411764706
2018-11-24,0.498220640569395,0.04368505338078291
2018-11-25,0.5109489051094891,0.12228540145985393
2018-11-26,0.4412811387900356,-0.0056743772241993375
2018-11-27,0.5142857142857142,0.1003075
2018-11-28,0.4701492537313433,0.0595
2018-11-29,0.4945054945054945,0.08790842490842489
2018-11-30,0.4607142857142857,0.024693214285714297
2018-12-01,0.45017182130584193,0.01670756013745706
2018-12-02,0.5223880597014925,0.07585186567164187
2018-12-03,0.4897260273972603,0.04036130136986304
2018-12-04,0.5092250922509225,0.06887084870848714
2018-12-05,0.4781021897810219,0.05470255474452553
2018-12-06,0.4269230769230769,-0.05372884615384613
2018-12-07,0.43956043956043955,-0.00014432234432232231
2018-12-08,0.5441696113074205,0.09052084805653711
2018-12-09,0.4785992217898833,0.05972256809338522
2018-12-10,0.44405594405594406,0.020674825174825176
2018-12-11,0.4620938628158845,0.05740541516245489
2018-12-12,0.5683453237410072,0.14723021582733797
2018-12-13,0.5017921146953405,0.08024802867383514
2018-12-14,0.45614035087719296,0.04247333333333331
2018-12-15,0.4945054945054945,0.1067062271062271
2018-12-16,0.5948905109489051,0.22325583941605842
2018-12-17,0.4982698961937716,0.035273356401384105
2018-12-18,0.4787234042553192,0.032040425531914905
2018-12-19,0.5128205128205128,0.061787545787545785
2018-12-20,0.3874538745387454,-0.04888376383763836
2018-12-21,0.44405594405594406,-0.056939160839160834
2018-12-22,0.5528169014084507,0.14610140845070418
2018-12-23,0.4732824427480916,0.05200496183206109
2018-12-24,0.37906137184115524,-0.09160144404332124
2018-12-25,0.4354243542435424,0.00547084870848708
2018-12-26,0.4492753623188406,0.009734057971014476
2018-12-27,0.4612546125461255,0.030630996309963115
2018-12-28,0.4797047970479705,0.030559040590405897
2018-12-29,0.45075757575757575,0.010539015151515146
2018-12-30,0.501779359430605,0.08304911032028463
2018-12-31,0.5138888888888888,0.08098368055555562
2019-01-01,0.4826254826254826,0.07772007722007719
2019-01-02,0.4858156028368794,0.03603404255319147
2019-01-03,0.42028985507246375,-0.029796014492753577
2019-01-04,0.5177304964539007,0.10432269503546102
2019-01-05,0.5218978102189781,0.14258321167883223
2019-01-06,0.47126436781609193,0.07323218390804596
2019-01-07,0.5740072202166066,0.1676216606498194
2019-01-08,0.518796992481203,0.12111954887218049
2019-01-09,0.5401459854014599,0.11420693430656939
2019-01-10,0.4784172661870504,0.05436115107913668
2019-01-11,0.5367647058823529,0.12542205882352941
2019-01-12,0.5362318840579711,0.10987318840579714
2019-01-13,0.5547169811320755,0.18550377358490563
2019-01-14,0.4250871080139373,0.02793310104529616
2019-01-15,0.49642857142857144,0.06867642857142857
2019-01-16,0.5238095238095238,0.07222600732600731
2019-01-17,0.5518518518518518,0.10677148148148155
2019-01-18,0.6199261992619927,0.2283675276752768
2019-01-19,0.39925373134328357,-0.11117873134328364
2019-01-20,0.41312741312741313,-0.03487413127413132
2019-01-21,0.4691780821917808,0.047817808219178096
2019-01-22,0.5017921146953405,0.11239749103942649
2019-01-23,0.5195729537366548,0.10085266903914591
2019-01-24,0.47985347985347987,0.05039853479853481
2019-01-25,0.5464684014869888,0.12908066914498137
2019-01-26,0.5390070921985816,0.11628333333333338
2019-01-27,0.5407407407407407,0.1354396296296296
2019-01-28,0.4647887323943662,0.0675661971830986
2019-01-29,0.479020979020979,0.06516468531468532
2019-01-30,0.48120300751879697,0.0498063909774436
2019-01-31,0.574468085106383,0.17123581560283674
2019-02-01,0.5833333333333334,0.1783916666666665
2019-02-02,0.5661764705882353,0.17545294117647062
2019-02-03,0.490272373540856,0.12207743190661481
2019-02-04,0.5052631578947369,0.1192263157894737
2019-02-05,0.5608856088560885,0.19623357933579327
2019-02-06,0.5300353356890459,0.14715795053003533
2019-02-07,0.5232974910394266,0.11448172043010753
2019-02-08,0.5141843971631206,0.12342624113475174
2019-02-09,0.5073529411764706,0.11840661764705883
2019-02-10,0.5613382899628253,0.17328438661710038
2019-02-11,0.5407407407407407,0.12451888888888889
2019-02-12,0.5054545454545455,0.09347490909090911
2019-02-13,0.49070631970260226,0.05979442379182154
2019-02-14,0.5567375886524822,0.17691347517730502
2019-02-15,0.49466192170818507,0.08975088967971526
2019-02-16,0.4626334519572954,0.08279145907473313
2019-02-17,0.5075187969924813,0.09727706766917293
2019-02-18,0.49480968858131485,0.03326608996539793
2019-02-19,0.5464285714285714,0.13277857142857147
2019-02-20,0.5905797101449275,0.18807173913043468
2019-02-21,0.5289855072463768,0.1484289855072463
2019-02-22,0.5395189003436426,0.12669725085910655
2019-02-23,0.4381625441696113,0.015751590106007053
2019-02-24,0.47794117647058826,0.06864007352941183
2019-02-25,0.48175182481751827,0.10518248175182483
2019-02-26,0.47619047619047616,0.0677190476190476
2019-02-27,0.5330882352941176,0.11821397058823525
2019-02-28,0.46785714285714286,0.06921642857142857
2019-03-01,0.5157894736842106,0.08026421052631587
2019-03-02,0.5114503816793893,0.12050572519083964
2019-03-03,0.5183823529411765,0.12245257352941182
2019-03-04,0.5913978494623656,0.17127526881720437
2019-03-05,0.5508771929824562,0.16766385964912273
2019-03-06,0.5376344086021505,0.11299175627240149
2019-03-07,0.4368231046931408,0.0006292418772563093
2019-03-08,0.475,0.02258571428571429
2019-03-09,0.4855072463768116,0.02591884057971014
2019-03-10,0.43911439114391143,0.00386236162361623
2019-03-11,0.5051903114186851,0.08682837370242215
2019-03-12,0.5588235294117647,0.13470588235294115
2019-03-13,0.5539568345323741,0.14317661870503598
2019-03-14,0.47101449275362317,0.05725507246376811
2019-03-15,0.5611510791366906,0.12131726618705041
2019-03-16,0.49280575539568344,0.08763669064748199
2019-03-17,0.5375939849624061,0.15246541353383466
2019-03-18,0.5272727272727272,0.14929709090909093
2019-03-19,0.4693140794223827,0.03737545126353793
2019-03-20,0.4666666666666667,0.08449407407407414
2019-03-21,0.44912280701754387,0.0447143859649123
2019-03-22,0.5090252707581228,0.09062527075812273
2019-03-23,0.4840989399293286,0.07279893992932865
2019-03-24,0.5547169811320755,0.13307924528301895
2019-03-25,0.5173611111111112,0.12226493055555553
2019-03-26,0.4927007299270073,0.08040693430656932
2019-03-27,0.5125448028673835,0.06723727598566308
2019-03-28,0.5481481481481482,0.1387733333333333
2019-03-29,0.5195729537366548,0.11413380782918144
2019-03-30,0.5323741007194245,0.09031330935251805
2019-03-31,0.5521235521235521,0.13273822393822396
2019-04-01,0.6350877192982456,0.22709473684210535
2019-04-02,0.5095057034220533,0.12671330798479077
2019-04-03,0.6151079136690647,0.18621438848920863
2019-04-04,0.5338078291814946,0.1508035587188611
2019-04-05,0.4874551971326165,0.0835437275985663
2019-04-06,0.5272727272727272,0.1434669090909092
2019-04-07,0.5880149812734082,0.19554943820224718
2019-04-08,0.5620437956204379,0.11326751824817516
2019-04-09,0.5151515151515151,0.09433181818181818
2019-04-10,0.45454545454545453,0.07775378787878787
2019-04-11,0.48375451263537905,0.04255523465703973
2019-04-12,0.5949820788530465,0.2002483870967741
2019-04-13,0.5490909090909091,0.1642647272727273
2019-04-14,0.5481481481481482,0.1566925925925926
2019-04-15,0.534965034965035,0.13795804195804193
2019-04-16,0.4835164835164835,0.07290109890109889
2019-04-17,0.5342960288808665,0.15621696750902508
2019-04-18,0.5390334572490706,0.10468438661710046
2019-04-19,0.5972696245733788,0.22615597269624563
2019-04-20,0.5054545454545455,0.08482909090909092
2019-04-21,0.5444444444444444,0.1270974074074074
2019-04-22,0.37218045112781956,-0.04086052631578946
2019-04-23,0.41353383458646614,-0.024621804511278243
2019-04-24,0.4810606060606061,0.048577651515151504
2019-04-25,0.4981949458483754,0.038825992779783366
2019-04-26,0.48028673835125446,0.06221577060931901
2019-04-27,0.5403508771929825,0.13651087719298247
2019-04-28,0.5378787878787878,0.1342174242424242
2019-04-29,0.5126353790613718,0.08202707581227435
2019-04-30,0.4852941176470588,0.09683492647058826
2019-05-01,0.516245487364621,0.08016281588447648
2019-05-02,0.5355805243445693,0.11582584269662921
2019-05-03,0.5212765957446809,0.10872943262411344
2019-05-04,0.5403508771929825,0.14602
2019-05-05,0.5458015267175572,0.141842748091603
2019-05-06,0.42402826855123676,-0.015789752650176677
2019-05-07,0.4532871972318339,0.026994463667820056
2019-05-08,0.4856115107913669,0.06966115107913667
2019-05-09,0.42402826855123676,-0.022046289752650213
2019-05-10,0.4981949458483754,0.0891198555956679
2019-05-11,0.475,0.07441285714285717
2019-05-12,0.4963235294117647,0.08690551470588236
2019-05-13,0.3025830258302583,-0.19590258302583025
2019-05-14,0.37681159420289856,-0.11690978260869563
2019-05-15,0.3935018050541516,-0.06714440433213002
2019-05-16,0.4377224199288256,-0.01568576512455513
2019-05-17,0.3951048951048951,-0.053471328671328686
2019-05-18,0.46715328467153283,0.027264598540145995
2019-05-19,0.4606741573033708,0.014220973782771531
2019-05-20,0.4583333333333333,0.0009013888888888683
2019-05-21,0.450354609929078,0.02991347517730496
2019-05-22,0.4758364312267658,0.04859776951672863
2019-05-23,0.3772893772893773,-0.09416849816849811
2019-05-24,0.4229390681003584,-0.04969426523297502
2019-05-25,0.47202797202797203,0.04729545454545449
2019-05-26,0.48698884758364314,0.07101338289962823
2019-05-27,0.45674740484429066,0.06204878892733571
2019-05-28,0.4740484429065744,0.07032733564013845
2019-05-29,0.5,0.060947080291970816
2019-05-30,0.45692883895131087,-0.013067790262172254
2019-05-31,0.3759124087591241,-0.11647956204379557
2019-06-01,0.5294117647058824,0.11070257352941179
2019-06-02,0.5535055350553506,0.1640070110701108
2019-06-03,0.46853146853146854,0.024575874125874114
2019-06-04,0.555956678700361,0.12888483754512628
2019-06-05,0.5949820788530465,0.13940358422939064
2019-06-06,0.4548736462093863,0.025833935018050515
2019-06-07,0.4838709677419355,0.06025483870967738
2019-06-08,0.5808823529411765,0.18330036764705876
2019-06-09,0.4703703703703704,0.05562037037037034
2019-06-10,0.48464163822525597,0.10461365187713309
2019-06-11,0.4889705882352941,0.08885441176470592
2019-06-12,0.4489051094890511,0.019023722627737234
2019-06-13,0.2690909090909091,-0.29561890909090927
2019-06-14,0.34065934065934067,-0.20383663003662994
2019-06-15,0.3490909090909091,-0.11184618181818184
2019-06-16,0.34519572953736655,-0.1212790035587187
2019-06-17,0.47735191637630664,0.045976655052264816
2019-06-18,0.4357142857142857,0.019682500000000002
2019-06-19,0.47101449275362317,0.03436630434782608
2019-06-20,0.49458483754512633,0.04705126353790614
2019-06-21,0.3533834586466165,-0.12636992481203005
2019-06-22,0.3905109489051095,-0.07312481751824815
2019-06-23,0.38652482269503546,-0.0647113475177305
2019-06-24,0.4064748201438849,-0.04582230215827338
2019-06-25,0.40569395017793597,-0.04409822064056938
2019-06-26,0.4581818181818182,0.012974181818181848
2019-06-27,0.4927536231884058,0.08599456521739135
2019-06-28,0.516728624535316,0.0890111524163569
2019-06-29,0.5631768953068592,0.15783682310469319
2019-06-30,0.5285171102661597,0.1505326996197719
2019-07-01,0.5451263537906137,0.13334837545126357
2019-07-02,0.46616541353383456,0.010871804511278215
2019-07-03,0.4568345323741007,0.09070107913669061
2019-07-04,0.44727272727272727,0.007401818181818198
2019-07-05,0.4296028880866426,-0.026726714801444014
2019-07-06,0.44964028776978415,0.05192230215827333
2019-07-07,0.4944237918215613,0.0723810408921933
2019-07-08,0.45390070921985815,0.0386212765957447
2019-07-09,0.5053763440860215,0.0794390681003584
2019-07-10,0.48134328358208955,0.059731716417910447
2019-07-11,0.33212996389891697,-0.09653321299638991
2019-07-12,0.37454545454545457,-0.0976876363636363
2019-07-13,0.5183823529411765,0.12666433823529413
2019-07-14,0.43703703703703706,0.007122592592592598
2019-07-15,0.5425531914893617,0.08241134751773052
2019-07-16,0.5,0.06752427536231886
2019-07-17,0.43006993006993005,0.0002150349650349565
2019-07-18,0.43820224719101125,0.0042430711610487335
2019-07-19,0.4222222222222222,-0.04650962962962957
2019-07-20,0.36666666666666664,-0.06379925925925926
2019-07-21,0.39097744360902253,-0.008347744360902281
2019-07-22,0.4007352941176471,-0.03397867647058823
2019-07-23,0.5017543859649123,0.040120350877193005
2019-07-24,0.5093632958801498,0.054155056179775285
2019-07-25,0.4354243542435424,0.009505904059040605
2019-07-26,0.5086505190311419,0.08689065743944634
2019-07-27,0.5390334572490706,0.15462936802973964
2019-07-28,0.47410358565737054,0.07910079681274904
2019-07-29,0.5270758122743683,0.1259357400722022
2019-07-30,0.5390070921985816,0.12266914893617016
2019-07-31,0.4358974358974359,0.021982051282051288
